"id","name","description","price","shop","brand","labels"
16221431,"Pumps nero","Maripé Pumps nero: Die schönen Pumps von Maripé sind an Eleganz nicht zu überbieten. Jetzt Maripé Klassische Pumps versandkostenfrei bei Zalando bestellen!",125,"Zalando","Maripé","Schuhe,Lackschuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lackpumps,Lederpumps"
16221971,"ADAGIO Slipper rouge","HIRICA ADAGIO Slipper rouge: Komfort trifft Eleganz  das Ergebnis dieser Symbiose ist der rote LacklederSlipper ADAGIO von Hirica. Jetzt HIRICA Slipper versandkostenfrei bei Zalando bestellen!",90,"Zalando","Hirica","Schuhe,Halbschuhe,Schlüpfschuhe,Loafer,Slipper,Lackschuhe,Lederschuhe"
16222883,"ADAMINA Ohrringe silber/schwarz/grau","Kleine kaum sichtbare Ohrringe sind doch langweilig! Setzen Sie ein Modestatement mit ADAMINA und liegen so dank NeoBarock mitten im Trend!",32,"Zalando","Sweet Deluxe","Accessoires,Schmuck,Ohrschmuck,Ohrhänger,Ohrringe,Silberohrringe"
16224419,"WONDER Jeans Slim Fit black","Vero Moda WONDER Jeans Slim Fit black Bekleidung bei Zalando.ch | Material Oberstoff: 77% Baumwolle, 21% Polyester, 2% Elasthan | Bekleidung jetzt versandkostenfrei bei Zalando.ch bestellen!",45,"Zalando","Vero Moda","Bekleidung,Hosen,Leggings,Treggings,Röhrenhosen,Jeans,Röhrenjeans"
16225047,"KARLHEINZ Slip schwarz","Schiesser Revival interpretiert mit dem Slip KARLHEINZ einen Klassiker im modernen Look und in bewährter Qualität.",32,"Zalando","Schiesser","Bekleidung,Wäsche,Unterhosen,Jazzpants,Panties,Slips"
16225127,"THE INVISIBLE NEWCOMER Pushup BHHH flower purple","Sloggi THE INVISIBLE NEWCOMER Pushup BHHH flower purple: Der gepaddete BHHH ohne Bügel mit Frontverschluss und Pushup Einlagen THE INVISIBLE NEWCOMER von Sloggi ist ein Muss für jede Frau! Jetzt Sloggi TShirtBHs versandkostenfrei bei Zalando bestellen!",30,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Pushup BHH,Schalen BHH"
16225159,"LIGHT Trägerlos / variabler BHHH flower purple","Sloggi LIGHT Trägerlos / variabler BHHH flower purple: Der gepaddete BügelBHH von Sloggi kommt mit extra vielen Trageoptionen daher! Fühlen Sie sich einfach gut in diesem beliebten BHHH von sloggi aus leichtem und glänzendem Mikrofasermaterial. Jetzt Sloggi Trägerlose & variable BHHs versandkostenfrei bei Zalando bestellen!",36,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Schalen BHH,Trägerloser BHH"
16225599,"LIGHT Trägerlos / variabler BHHH black","Sloggi LIGHT Trägerlos / variabler BHHH black: Der gepaddete BügelBHH von Sloggi kommt mit extra vielen Trageoptionen daher! Fühlen Sie sich einfach gut in diesem beliebten BHHH von sloggi aus leichtem und glänzendem Mikrofasermaterial. Jetzt Sloggi TShirtBHs versandkostenfrei bei Zalando bestellen!",43,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Schalen BHH,Trägerloser BHH"
16225763,"PHANTOM Shorts hellblau","Nike Performance PHANTOM Shorts hellblau: Die Farbe springt in Auge und motiviert zu Höchstleistungen! In diesem Hellblau werden Sie im Fitnessstudio garantiert nicht übersehen. Jetzt Nike Performance kurze Hosen versandkostenfrei bei Zalando bestellen!",39,"Zalando","Nike","Bekleidung,Hosen,Freizeithosen,Kurze Hosen,Shorts,Stoffhosen,Stretch Hosen"
16225983,"YOWLA Keilpumps amber","Vagabond YOWLA Keilpumps amber: Skandinavischer Minimalismus aus dem Hause Vagabond  die orangen YOWLA Pumps beweisen, wie ausdrucksstark schlichte Designs sein können. Jetzt Vagabond Plateaupumps versandkostenfrei bei Zalando bestellen!",42,"Zalando","Vagabond","Schuhe,Lederschuhe,Plateau Schuhe,Pumps,Lederpumps,Wedges,Keilpumps"
16226703,"SHEFFIELD Cabas marron","Cowboysbelt SHEFFIELD Cabas marron sur Zalando FR | Sacs & Accessoires commandez sur Zalando FR avec la livraison gratuite!",140,"Zalando","Cowboysbelt","Accessoires,Taschen,Handtaschen,Henkeltaschen,Lederhandtaschen,Ledertaschen"
16228203,"French Connection DRAPE DELIGHT Robe bleu","French Connection DRAPE DELIGHT Robe bleu Vêtements sur Zalando FR | Composition: 100% soie | Vêtements commandez sur Zalando FR avec la livraison gratuite!",230,"Zalando","French Connection","Bekleidung,Kleider,kurze Kleider,One Shoulder Kleider,Partykleider,Sommerkleider"
16228551,"ESPRIT Collection Robe noir","ESPRIT Collection Robe noir Vêtements sur Zalando FR | Composition: 96% polyester, 4% elasthanne | Vêtements commandez sur Zalando FR avec la livraison gratuite!",79,"Zalando","Esprit","Bekleidung,Kleider,kurze Kleider,One Shoulder Kleider,Partykleider,Sommerkleider"
16229587,"Rip Curl ALVARAES Haut de bikini vert","Rip Curl ALVARAES Haut de bikini vert sur Zalando FR | Vêtements commandez sur Zalando FR avec la livraison gratuite!",32,"Zalando","Rip Curl","Bekleidung,Bademode,Bikinis,Bandeau Bikinis,Bikini Oberteile,Triangel Bikinis"
16230047,"LIPPA Minijupe noir","Vero Moda LIPPA Minijupe noir sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",40,"Zalando","Vero Moda","Bekleidung,Röcke,Faltenröcke,Kurze Röcke,Miniröcke,Tellerröcke"
16230127,"Blouse marron","Ganni Blouse marron sur Zalando FR | Vêtements commandez sur Zalando FR avec la livraison gratuite!",100,"Zalando","Ganni","Bekleidung,Blusen,Blusenbodies,Wäsche,Bodies,Langarmbodys"
16230419,"CAFèNOIR Escarpins à talons hauts gris","CAFèNOIR Escarpins à talons hauts gris sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",50,"Zalando","Cafènoir","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16230967,"ANIKA KENDRA Escarpins à talons hauts mauve","Clarks ANIKA KENDRA Escarpins à talons hauts mauve sur Zalando FR | Chaussures commandez sur Zalando FR avec la livraison gratuite!",90,"Zalando","Clarks","Schuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16235683,"Escarpins compensés noir","Via Uno Escarpins compensés noir sur Zalando FR | Soldes commandez sur Zalando FR avec la livraison gratuite!",70,"Zalando","Via Uno","Schuhe,Lederschuhe,Pumps,Lederpumps,Wedges,Keilpumps"
16235687,"Escarpins marron clair","Via Uno Escarpins marron clair sur Zalando FR | Chaussures commandez sur Zalando FR avec la livraison gratuite!",100,"Zalando","Via Uno","Schuhe,High Heels,Stilettos,Lederschuhe,Pumps,Lederpumps"
16235691,"Escarpins à talons hauts noir","Via Uno Escarpins à talons hauts noir sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",80,"Zalando","Via Uno","Schuhe,High Heels,Stilettos,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16235767,"Escarpins à talons hauts marron gris","Via Uno Escarpins à talons hauts marron gris sur Zalando FR | Soldes commandez sur Zalando FR avec la livraison gratuite!",65,"Zalando","Via Uno","Schuhe,High Heels,Stilettos,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16235795,"Escarpins à talons hauts marron","Via Uno Escarpins à talons hauts marron sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",85,"Zalando","Via Uno","Schuhe,High Heels,Stilettos,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16235847,"Escarpins beige","Via Uno Escarpins beige sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",65,"Zalando","Via Uno","Schuhe,High Heels,Kitten Heels,Lederschuhe,Pumps,Lederpumps"
16235863,"Escarpins à talons hauts marron/beige","Via Uno Escarpins à talons hauts marron/beige sur Zalando FR | Soldes commandez sur Zalando FR avec la livraison gratuite!",60,"Zalando","Via Uno","Schuhe,High Heels,Stilettos,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16235979,"SCARPA Escarpins vert","Patrizia Pepe SCARPA Escarpins vert sur Zalando FR | Soldes commandez sur Zalando FR avec la livraison gratuite!",210,"Zalando","Patrizia Pepe","Schuhe,High Heels,Lackschuhe,Lederschuhe,Pumps,Lackpumps,Lederpumps,Riemchenpumps"
16236023,"Escarpins noir","Maripé Escarpins noir sur Zalando FR | Chaussures commandez sur Zalando FR avec la livraison gratuite!",120,"Zalando","Maripé","Schuhe,Lackschuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lackpumps,Lederpumps"
16236271,"PUNK Escarpins à talons hauts marron","New Rock PUNK Escarpins à talons hauts marron sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",230,"Zalando","New Rock","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16236871,"Unisa DEOR Escarpins compensés vert","Unisa DEOR Escarpins compensés vert sur Zalando FR | Chaussures commandez sur Zalando FR avec la livraison gratuite!",110,"Zalando","Unisa","Schuhe,Lederschuhe,Pumps,Lederpumps,Wedges,Keilpumps"
16236931,"Chemise rouge","ESPRIT Collection Chemise rouge sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",40,"Zalando","Esprit","Bekleidung,Hemden,Business Hemden,Kentkragen Hemden,Karierte Hemden,Langarm Hemden"
16236967,"ADAGIO Mocassins rouge","HIRICA ADAGIO Mocassins rouge sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",70,"Zalando","Hirica","Schuhe,Halbschuhe,Schlüpfschuhe,Loafer,Slipper,Lackschuhe,Lederschuhe"
16237171,"Bracelet marron","Escapulario Bracelet marron sur Zalando FR | Soldes commandez sur Zalando FR avec la livraison gratuite!",18,"Zalando","Escapulario","Accessoires,Schmuck,Armbänder,Bettelarmbänder,Perlenarmbänder,Silberarmbänder"
16237375,"Bracelet marron","Escapulario Bracelet marron sur Zalando FR | Sacs & Accessoires commandez sur Zalando FR avec la livraison gratuite!",40,"Zalando","Escapulario","Accessoires,Schmuck,Armbänder,Armkettchen,Bettelarmbänder,Perlenarmbänder,Silberarmbänder"
16237759,"TUILERIES Shorty noir","Chantelle TUILERIES Shorty noir sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",38,"Zalando","Chantelle","Bekleidung,Wäsche,Dessous,Dessous Höschen,Unterhosen,Panties"
16237887,"AUGUSTA Bracelet argent","sweet deluxe AUGUSTA Bracelet argent sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",20,"Zalando","Sweet Deluxe","Accessoires,Schmuck,Armbänder,Armkettchen,Bettelarmbänder,Silberarmbänder"
16238003,"ADAMINA Boucles doreilles noir","sweet deluxe ADAMINA Boucles doreilles noir Sacs & Accessoires sur Zalando FR | Sacs & Accessoires commandez sur Zalando FR avec la livraison gratuite!",35,"Zalando","Sweet Deluxe","Accessoires,Schmuck,Ohrschmuck,Ohrhänger,Ohrringe,Silberohrringe"
16238875,"KARLHEINZ Slip schwarz","Schiesser Revival KARLHEINZ Slip schwarz Vêtements sur Zalando FR | Composition: 100% coton | Vêtements commandez sur Zalando FR avec la livraison gratuite!",29,"Zalando","Schiesser","Bekleidung,Wäsche,Unterhosen,Jazzpants,Panties,Slips"
16239023,"THE INVISIBLE NEWCOMER Soutiengorge pushup mauve","Sloggi THE INVISIBLE NEWCOMER Soutiengorge pushup mauve sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",23,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Pushup BHH,Schalen BHH"
16239047,"LIGHT Bandeau et bretelles amovibles mauve","Sloggi LIGHT Bandeau et bretelles amovibles mauve sur Zalando FR | Vêtements commandez sur Zalando FR avec la livraison gratuite!",33,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Schalen BHH,Trägerloser BHH"
16239695,"LIGHT Bandeau et bretelles amovibles noir","Sloggi LIGHT Bandeau et bretelles amovibles noir sur Zalando FR | Vêtements commandez sur Zalando FR avec la livraison gratuite!",33,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Schalen BHH,Trägerloser BHH"
16239723,"NEW YORK Escarpins à talons hauts gris","Peter Kaiser NEW YORK Escarpins à talons hauts gris sur Zalando FR | Chaussures commandez sur Zalando FR avec la livraison gratuite!",165,"Zalando","Peter Kaiser","Schuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16239927,"PHANTOM Short bleu","Nike Performance PHANTOM Short bleu sur Zalando FR | Sport commandez sur Zalando FR avec la livraison gratuite!",35,"Zalando","Nike","Bekleidung,Hosen,Freizeithosen,Kurze Hosen,Shorts,Stoffhosen,Stretch Hosen"
16239971,"MORGANNY Pantalon 3/4 de sport noir","Il pantalon 3/4 de sport MORGANNY en noir de la marque Venice Beach marie la fonctionnalité à un design actuel. Avec questo pantalon, prenez aussi une longueur davance au fitness.",30,"Zalando","Venice Beach","Bekleidung,Hosen,Freizeithosen,Kurze Hosen,3/4 Hosen,Stoffhosen,Stretch Hosen"
16240291,"HERISSON Tongs or","Retrouvez sur Zalando.fr les sandales HERISSON en or de la marque Les Tropéziennes par M Belarbi, qui sont composées de cuir. Le talon de 1 cm de hauteur des sandales rehausse la tenue dune touche féminine. Les semelles et semelles intérieures en cuir véritable procurent un confort sans pareil. Avec les noeuds et le joli empiècement, vous ne quitterez plus ces sandales HERISSON.",49,"Zalando","Les Tropeziennes","Schuhe,Lederschuhe,Sandalen,Gladiator Sandalen,Ledersandalen,Riemchensandalen"
16240627,"Bottes de neige black","Skechers Bottes de neige black Soldes sur Zalando FR | Dessus / Tige: cuir et textile, Doublure: textile, Semelle: matière synthétique, Première de propreté: textile | Soldes commandez sur Zalando FR avec la livraison gratuite!",56,"Zalando","Skechers","Schuhe,Stiefel,Schnürstiefel,Winterstiefel,Gefütterte Stiefel,Snowboots"
16240739,"YOWLA Escarpins compensés orange","Vagabond YOWLA Escarpins compensés orange sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",60,"Zalando","Vagabond","Schuhe,Lederschuhe,Plateau Schuhe,Pumps,Lederpumps,Wedges,Keilpumps"
16240963,"MANDY Cabas blanc","Diesel MANDY Cabas blanc sur Zalando FR | Sacs & Accessoires commandez sur Zalando FR avec la livraison gratuite!",85,"Zalando","Diesel","Accessoires,Taschen,Handtaschen,Henkeltaschen,Hobos,Shopper"
16241023,"Derbies noir","Vagabond Derbies noir sur Zalando FR | Promos commandez sur Zalando FR avec la livraison gratuite!",70,"Zalando","Vagabond","Schuhe,Lederschuhe,Plateau Schuhe,Pumps,Lederpumps,Schnürpumps,Wedges,Keilpumps"
16242107,"LIPPA Minirock black","Vero Moda LIPPA Minirock black: Seien Sie der strahlende Gast auf der nächsten Vernissage oder Feier bei Freunden  in dem schwarzsilbernen LIPPA Rock von Vero Moda! Jetzt Vero Moda ALinienröcke versandkostenfrei bei Zalando bestellen!",29.95,"Zalando","Vero Moda","Bekleidung,Röcke,Faltenröcke,Kurze Röcke,Miniröcke,Tellerröcke"
16242187,"Bluse bitter chocolate","Ganni Bluse bitter chocolate: Nicht nur der cleane Schnitt und das elastische Material sorgen bei der eleganten Bluse für einen perfekten Sitz. Jetzt Ganni Blusen versandkostenfrei bei Zalando bestellen!",79.95,"Zalando","Ganni","Bekleidung,Blusen,Blusenbodies,Wäsche,Bodies,Langarmbodys"
16242579,"CAFèNOIR High Heel Pumps grigio/nero","CAFèNOIR High Heel Pumps grigio/nero: Ein Rockabilly PinUp Traum wird wahr. Jetzt CAFèNOIR Plateaupumps versandkostenfrei bei Zalando bestellen!",79.95,"Zalando","Cafènoir","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16242771,"ANIKA KENDRA High Heel Pumps weinrot","Clarks ANIKA KENDRA High Heel Pumps weinrot: Mit bordeauxrotem Veloursleder und klassischem Schnitt zieht der Pumps ANIKA KENDRA von Clarks die Blicke auf sich! Jetzt Clarks Pumps versandkostenfrei bei Zalando bestellen!",44.95,"Zalando","Clarks","Schuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16243531,"BLUE SQUARE 44 CM Aktentasche braun","Die edle Aktentasche aus dem Hause Piquadro bietet angenehm viel Platz für Ihr Notebook.",319.95001220703125,"Zalando","Piquadro","Accessoires,Taschen,Businesstaschen,Notebooktaschen,Ledertaschen,Umhängetaschen,Satchel"
16243611,"LINK Tasche schwarz","Piquadro LINK Tasche schwarz: Jetzt Piquadro Business & Laptoptaschen versandkostenfrei bei Zalando bestellen!",345,"Zalando","Piquadro","Accessoires,Taschen,Businesstaschen,Notebooktaschen,Ledertaschen,Umhängetaschen"
16243639,"THE INVISIBLE NEWCOMER Pushup BHHH black","Sloggi THE INVISIBLE NEWCOMER Pushup BHHH black: Der gepaddete BHHH THE INVISIBLE NEWCOMER ohne Bügel mit Frontverschluss und Pushup Einlagen ist ein Muss für jede Frau! Jetzt Sloggi Pushups versandkostenfrei bei Zalando bestellen!",29.95,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Pushup BHH,Schalen BHH"
16243959,"Pumps nero","Maripé Pumps nero: Die schönen Pumps von Maripé sind an Eleganz nicht zu überbieten. Jetzt Maripé Klassische Pumps versandkostenfrei bei Zalando bestellen!",94.95,"Zalando","Maripé","Schuhe,Lackschuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lackpumps,Lederpumps"
16244187,"PUNK High Heel Pumps brown coco","New Rock PUNK High Heel Pumps brown coco: Wenn Sie mit diesem High Heel von New Rock auf der Bildfläche erscheinen, können Sie sicher sein, dass den wirklich keiner hat. Jetzt New Rock Pumps versandkostenfrei bei Zalando bestellen!",229.95,"Zalando","New Rock","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16244379,"ADAGIO Slipper rouge","HIRICA ADAGIO Slipper rouge: Komfort trifft Eleganz  das Ergebnis dieser Symbiose ist der rote LacklederSlipper ADAGIO von Hirica. Jetzt HIRICA Slipper versandkostenfrei bei Zalando bestellen!",69.95,"Zalando","Hirica","Schuhe,Halbschuhe,Schlüpfschuhe,Loafer,Slipper,Lackschuhe,Lederschuhe"
16244547,"High Heel Pumps bordeaux","The Seller High Heel Pumps bordeaux: Einen Spangenpumps von solcher Anmut und mit solch feinem RetroChic hat man selten gesehen. Jetzt The Seller Pumps versandkostenfrei bei Zalando bestellen!",134.95,"Zalando","The Seller","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps,Spangenpumps"
16244551,"High Heel Pumps nero","The Seller High Heel Pumps nero: Einen Spangenpumps von solcher Anmut und mit solch feinem RetroChic hat man selten gesehen. Jetzt The Seller Pumps versandkostenfrei bei Zalando bestellen!",134.95,"Zalando","The Seller","Schuhe,High Heels,Lackschuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lackpumps,Lederpumps,Spangenpumps"
16244795,"KARLHEINZ Slip schwarz","Schiesser Revival interpretiert mit dem Slip KARLHEINZ einen Klassiker im modernen Look und in bewährter Qualität.",28.950000762939453,"Zalando","Schiesser","Bekleidung,Wäsche,Unterhosen,Jazzpants,Panties,Slips"
16244967,"THE INVISIBLE NEWCOMER Pushup BHHH flower purple","Sloggi THE INVISIBLE NEWCOMER Pushup BHHH flower purple: Der gepaddete BHHH ohne Bügel mit Frontverschluss und Pushup Einlagen THE INVISIBLE NEWCOMER von Sloggi ist ein Muss für jede Frau! Jetzt Sloggi TShirtBHs versandkostenfrei bei Zalando bestellen!",22.95,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Pushup BHH,Schalen BHH"
16245019,"LIGHT Trägerlos / variabler BHHH flower purple","Sloggi LIGHT Trägerlos / variabler BHHH flower purple: Der gepaddete BügelBHH von Sloggi kommt mit extra vielen Trageoptionen daher! Fühlen Sie sich einfach gut in diesem beliebten BHHH von sloggi aus leichtem und glänzendem Mikrofasermaterial. Jetzt Sloggi Trägerlose & variable BHHs versandkostenfrei bei Zalando bestellen!",24.95,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Schalen BHH,Trägerloser BHH"
16246159,"LIGHT Trägerlos / variabler BHHH black","Sloggi LIGHT Trägerlos / variabler BHHH black: Der gepaddete BügelBHH von Sloggi kommt mit extra vielen Trageoptionen daher! Fühlen Sie sich einfach gut in diesem beliebten BHHH von sloggi aus leichtem und glänzendem Mikrofasermaterial. Jetzt Sloggi TShirtBHs versandkostenfrei bei Zalando bestellen!",32.95,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Schalen BHH,Trägerloser BHH"
16246195,"NEW YORK High Heel Pumps visone leo flock","Peter Kaiser NEW YORK High Heel Pumps visone leo flock: NEW YORK von Peter Kaiser ist der High HeelKlassiker mit Animal Print. Jetzt Peter Kaiser Pumps versandkostenfrei bei Zalando bestellen!",99.95,"Zalando","Peter Kaiser","Schuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16246467,"MORGANNY 3/4 Sporthose black","So leger und stilvoll war Ihr Training bisher selten: in der MORGANNY Trainingshose von Venice Beach haben Sie 100% Bewegungsfreiheit und werden Bequemlichkeit wohl neu definieren müssen. Mit elastischem Bund und Tunnelzug und raffinierter Schnittführung wird für einen lässigen Sitz gesorgt.",23.950000762939453,"Zalando","Venice Beach","Bekleidung,Hosen,Freizeithosen,Kurze Hosen,3/4 Hosen,Stoffhosen,Stretch Hosen"
16246783,"YOWLA Keilpumps amber","Vagabond YOWLA Keilpumps amber: Skandinavischer Minimalismus aus dem Hause Vagabond  die orangen YOWLA Pumps beweisen, wie ausdrucksstark schlichte Designs sein können. Jetzt Vagabond Plateaupumps versandkostenfrei bei Zalando bestellen!",29.95,"Zalando","Vagabond","Schuhe,Lederschuhe,Plateau Schuhe,Pumps,Lederpumps,Wedges,Keilpumps"
16247879,"LIPPA Minirok black","Vero Moda LIPPA Minirok black Kleding bij Zalando NL | Kleding nu zonder verzendkosten bij Zalando NL bestellen!",39.95,"Zalando","Vero Moda","Bekleidung,Röcke,Faltenröcke,Kurze Röcke,Miniröcke,Tellerröcke"
16247963,"Blouse bitter chocolate","Ganni Blouse bitter chocolate Outlet bij Zalando NL | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",79.95,"Zalando","Ganni","Bekleidung,Blusen,Blusenbodies,Wäsche,Bodies,Langarmbodys"
16248227,"CAFèNOIR High heels Grijs","CAFèNOIR High heels Grijs Outlet bij Zalando NL | Bovenmateriaal: Kunststof/ Textiel, Binnenvoering: Combinatie van leer en textielvoering, Zool: Hoogwaardig kunststof, Toplaag: Leer | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",74.95,"Zalando","Cafènoir","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16248355,"ANIKA KENDRA Hoge hakken Wijnrood","Clarks ANIKA KENDRA Hoge hakken Wijnrood Outlet bij Zalando NL | materiaal buitenlaag: leer en textiel, voering: leer, zool: hoogwaardig kunststof, binnenzool: imitatieleer | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",69.95,"Zalando","Clarks","Schuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16248723,"SCARPA Klassieke pumps Groen","Patrizia Pepe SCARPA Klassieke pumps Groen Outlet bij Zalando NL | materiaal buitenlaag: leer, voering: leer, zool: hoogwaardig kunststof, binnenzool: leer | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",164.95,"Zalando","Patrizia Pepe","Schuhe,High Heels,Lackschuhe,Lederschuhe,Pumps,Lackpumps,Lederpumps,Riemchenpumps"
16248767,"Klassieke pumps Zwart","Maripé Klassieke pumps Zwart Outlet bij Zalando NL | materiaal buitenlaag: leer, voering: leer, zool: hoogwaardig kunststof, binnenzool: leer | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",94.95,"Zalando","Maripé","Schuhe,Lackschuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lackpumps,Lederpumps"
16248975,"PUNK High heels Bruin","New Rock PUNK High heels Bruin Outlet bij Zalando NL | materiaal buitenlaag: leer, voering: leer, zool: hoogwaardig kunststof, binnenzool: leer | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",229.95,"Zalando","New Rock","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
16249423,"Casual Rood","ESPRIT Collection Casual Rood Outlet bij Zalando NL | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",24.95,"Zalando","Esprit","Bekleidung,Hemden,Business Hemden,Kentkragen Hemden,Karierte Hemden,Langarm Hemden"
16249443,"ADAGIO Instappers Rood","HIRICA ADAGIO Instappers Rood Outlet bij Zalando NL | Bovenmateriaal: Leer, Binnenvoering: Leer, Zool: Hoogwaardig kunststof, Toplaag: Leer | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",64.95,"Zalando","Hirica","Schuhe,Halbschuhe,Schlüpfschuhe,Loafer,Slipper,Lackschuhe,Lederschuhe"
16249707,"Armband Bruin","Escapulario Armband Bruin Outlet bij Zalando NL | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",16.95,"Zalando","Escapulario","Accessoires,Schmuck,Armbänder,Armkettchen,Bettelarmbänder,Perlenarmbänder,Silberarmbänder"
16250127,"ADAMINA Oorbellen Zwart","sweet deluxe ADAMINA Oorbellen Zwart Outlet bij Zalando NL | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",24.469999313354492,"Zalando","Sweet Deluxe","Accessoires,Schmuck,Ohrschmuck,Ohrhänger,Ohrringe,Silberohrringe"
16250579,"Hoge hakken Rood","The Seller Hoge hakken Rood Outlet bij Zalando NL | materiaal buitenlaag: leer, voering: leer, zool: kunststof/ Leer, binnenzool: leer | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",134.95,"Zalando","The Seller","Schuhe,High Heels,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps,Spangenpumps"
16250583,"High heels Zwart","The Seller High heels Zwart Outlet bij Zalando NL | materiaal buitenlaag: leer, voering: leer, zool: kunststof/ Leer, binnenzool: leer | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",149.95,"Zalando","The Seller","Schuhe,High Heels,Lackschuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lackpumps,Lederpumps,Spangenpumps"
16251451,"THE INVISIBLE NEWCOMER Pushup BHH´s Paars","Sloggi THE INVISIBLE NEWCOMER Pushup BHH´s Paars Outlet bij Zalando NL | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",22.95,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Pushup BHH,Schalen BHH"
16251479,"LIGHT Strapless BHHH Paars","Sloggi LIGHT Strapless BHHH Paars Outlet bij Zalando NL | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",25.95,"Zalando","sloggi","Bekleidung,Wäsche,BH,Bügel BHH,Schalen BHH,Trägerloser BHH"
16252103,"NEW YORK High heels Grijs","Peter Kaiser NEW YORK High heels Grijs Outlet bij Zalando NL | materiaal buitenlaag: leer, voering: leer, zool: hoogwaardig kunststof, binnenzool: leer | Outlet nu zonder verzendkosten bij Zalando NL bestellen!",104.95,"Zalando","Peter Kaiser","Schuhe,Lederschuhe,Plateau Schuhe,Plateau Pumps,Pumps,Lederpumps"
